id,term,grade,emp_title,emp_length_years,purpose,loan_status,loan_type
579637, 60 months,F,insurance auto auctions inc.,3,debt_consolidation,Fully Paid,Good Loans
588849, 36 months,B,gasoc,4,medical,Fully Paid,Good Loans
592017, 36 months,E,bellevue manufacturing,10,debt_consolidation,Fully Paid,Good Loans
593066, 60 months,C,saif corporation,7,house,Charged Off,Bad Loans
593064, 60 months,B,public health institute,3,debt_consolidation,Fully Paid,Good Loans
593053, 36 months,E,abercrombie & fitch,2,debt_consolidation,Charged Off,Bad Loans
593040, 36 months,C,"air force det 3,544th intelligence group",7,credit_card,Charged Off,Bad Loans
593031, 60 months,B,farmers insurance,2,debt_consolidation,Fully Paid,Good Loans
591714, 36 months,B,entertainment cruises,10,debt_consolidation,Fully Paid,Good Loans
592064, 36 months,B,"world wide digital services, inc.",3,home_improvement,Fully Paid,Good Loans
592953, 60 months,F,power engineers inc.,2,debt_consolidation,Charged Off,Bad Loans
592775, 36 months,A,lumco manufacturing company,10,other,Fully Paid,Good Loans
592916, 36 months,C,gap inc - old navy,0,debt_consolidation,Fully Paid,Good Loans
592930, 36 months,B,sheet metal supply,7,debt_consolidation,Fully Paid,Good Loans
592889, 36 months,C,the canine fence company,4,debt_consolidation,Fully Paid,Good Loans
592900, 36 months,D,dept of corrections st. of ct.,10,credit_card,Fully Paid,Good Loans
592832, 36 months,D,macys.com,0,debt_consolidation,Fully Paid,Good Loans
592807, 36 months,C,health med associates,5,debt_consolidation,Fully Paid,Good Loans
592772, 36 months,C,state of ct,10,home_improvement,Fully Paid,Good Loans
592362, 36 months,A,dow chemical company,3,home_improvement,Fully Paid,Good Loans
592749, 36 months,C,citizens financial group,10,debt_consolidation,Fully Paid,Good Loans
592737, 36 months,B,employer not mentioned,10,renewable_energy,Fully Paid,Good Loans
592672, 36 months,D,dime savings bank,3,debt_consolidation,Fully Paid,Good Loans
592639, 36 months,G,steam ship authority,5,debt_consolidation,Fully Paid,Good Loans
592140, 36 months,D,bb and t,2,other,Fully Paid,Good Loans
587205, 36 months,B,university of california  san diego,0,other,Fully Paid,Good Loans
592635, 60 months,B,red robin,3,major_purchase,Fully Paid,Good Loans
592571, 60 months,C,bayside asset management,3,other,Charged Off,Bad Loans
592570, 36 months,A,rri,2,vacation,Fully Paid,Good Loans
592557, 60 months,E,dr. shane mcdowell,9,medical,Fully Paid,Good Loans
592550, 60 months,F,jcs apparel group inc,0,debt_consolidation,Fully Paid,Good Loans
579553, 36 months,B,instap academic press,2,debt_consolidation,Fully Paid,Good Loans
592535, 36 months,C,whitman financial services,10,car,Charged Off,Bad Loans
592483, 36 months,C,employer not mentioned,-1,debt_consolidation,Fully Paid,Good Loans
592470, 60 months,B,24 seven,0,car,Fully Paid,Good Loans
592468, 60 months,E,"erker security systems, inc.",7,debt_consolidation,Charged Off,Bad Loans
592473, 36 months,C,fetch! pet care,5,debt_consolidation,Charged Off,Bad Loans
588716, 36 months,D,utah higher education assistance authori,10,credit_card,Fully Paid,Good Loans
592416, 36 months,B,los angeles county,3,credit_card,Fully Paid,Good Loans
573443, 60 months,C,huntington national bank,1,other,Fully Paid,Good Loans
587945, 36 months,B,icf international,2,debt_consolidation,Fully Paid,Good Loans
592370, 36 months,B,u.s. coast guard,10,debt_consolidation,Fully Paid,Good Loans
592367, 36 months,D,us postal service,10,debt_consolidation,Charged Off,Bad Loans
592359, 36 months,A,baker hughes,0,debt_consolidation,Fully Paid,Good Loans
592342, 36 months,B,hireright,5,debt_consolidation,Fully Paid,Good Loans
590906, 36 months,C,rails dog llc,0,debt_consolidation,Fully Paid,Good Loans
592230, 36 months,A,general dynamics,9,other,Fully Paid,Good Loans
592263, 36 months,A,medical center of central ga,3,moving,Charged Off,Bad Loans
592227, 36 months,A,sandisk corp,2,home_improvement,Fully Paid,Good Loans
585697, 36 months,A,howard's mechanical inc.,10,debt_consolidation,Fully Paid,Good Loans
592008, 60 months,E,"difrancesco, bateman, coley...",5,credit_card,Fully Paid,Good Loans
592219, 36 months,C,employer not mentioned,-1,debt_consolidation,Fully Paid,Good Loans
572573, 36 months,B,o'melveny & myers,5,debt_consolidation,Fully Paid,Good Loans
590309, 36 months,E,us air force,2,debt_consolidation,Charged Off,Bad Loans
592186, 36 months,B,employer not mentioned,3,small_business,Charged Off,Bad Loans
592167, 36 months,B,hillsborough radiology,9,other,Fully Paid,Good Loans
591048, 60 months,F,phelps correctional,10,debt_consolidation,Fully Paid,Good Loans
592131, 60 months,B,x-factor communications,3,wedding,Fully Paid,Good Loans
592129, 36 months,A,american sugar refinery,5,major_purchase,Fully Paid,Good Loans
591054, 36 months,A,rich-ro dairy,9,debt_consolidation,Charged Off,Bad Loans
592060, 60 months,F,staples,10,debt_consolidation,Fully Paid,Good Loans
590004, 60 months,A,brandon regional hospital,8,home_improvement,Fully Paid,Good Loans
592052, 36 months,B,"gardens alive, inc",2,debt_consolidation,Fully Paid,Good Loans
592043, 36 months,A,golden state foods,2,home_improvement,Fully Paid,Good Loans
592029, 36 months,B,rockwell automation,5,home_improvement,Fully Paid,Good Loans
592019, 36 months,A,"university of nevada, las vegas",5,debt_consolidation,Fully Paid,Good Loans
591989, 36 months,A,ralph's,1,debt_consolidation,Charged Off,Bad Loans
580279, 36 months,A,msci inc,1,car,Fully Paid,Good Loans
591965, 36 months,C,brothers carpet and flooring,5,debt_consolidation,Charged Off,Bad Loans
591073, 36 months,A,ryder integrated logistics,10,credit_card,Fully Paid,Good Loans
591885, 36 months,D,cox communications,4,other,Fully Paid,Good Loans
591857, 36 months,B,cryomech,10,home_improvement,Fully Paid,Good Loans
591851, 60 months,B,teachers federal credit union,0,debt_consolidation,Fully Paid,Good Loans
591833, 60 months,E,waste services inc,10,debt_consolidation,Fully Paid,Good Loans
591828, 36 months,A,hurley companies,3,debt_consolidation,Fully Paid,Good Loans
591799, 60 months,B,beavex,4,credit_card,Charged Off,Bad Loans
591656, 36 months,A,state farm insurance,5,car,Fully Paid,Good Loans
591771, 36 months,C,air force,-1,debt_consolidation,Fully Paid,Good Loans
591736, 60 months,A,ed rinke chevrolet,8,home_improvement,Fully Paid,Good Loans
591733, 60 months,E,4 peaks brewery,2,credit_card,Fully Paid,Good Loans
591725, 36 months,B,"adhesive products, inc",9,debt_consolidation,Fully Paid,Good Loans
591721, 36 months,B,dillards,3,debt_consolidation,Fully Paid,Good Loans
591431, 36 months,A,dawn,2,major_purchase,Fully Paid,Good Loans
591699, 36 months,A,sungard availability services,5,debt_consolidation,Fully Paid,Good Loans
591700, 60 months,D,w hotel,4,debt_consolidation,Fully Paid,Good Loans
591683, 36 months,C,cintas corporation,3,debt_consolidation,Fully Paid,Good Loans
591643, 36 months,C,"french & casey, llp",7,debt_consolidation,Charged Off,Bad Loans
566652, 36 months,A,"van craeynest, inc",10,major_purchase,Fully Paid,Good Loans
591571, 36 months,C,miami artcc,10,home_improvement,Fully Paid,Good Loans
591552, 36 months,A,"autore oil company, inc",10,credit_card,Fully Paid,Good Loans
591234, 36 months,A,autozone,0,other,Fully Paid,Good Loans
591503, 36 months,A,maritz inc.,2,home_improvement,Fully Paid,Good Loans
591029, 60 months,D,aetna,4,car,Fully Paid,Good Loans
591496, 60 months,B,city of stockton,10,debt_consolidation,Fully Paid,Good Loans
591472, 36 months,C,ace info solutions,0,home_improvement,Fully Paid,Good Loans
590504, 60 months,G,c.r. england,0,credit_card,Fully Paid,Good Loans
583852, 60 months,B,florida community bank,1,debt_consolidation,Charged Off,Bad Loans
591397, 60 months,F,nys dcjs,3,debt_consolidation,Fully Paid,Good Loans
591341, 36 months,C,albert einstein college of medicine,10,wedding,Fully Paid,Good Loans
591330, 36 months,B,us army,10,debt_consolidation,Fully Paid,Good Loans
591298, 36 months,C,yorba regional animal hospital,4,wedding,Fully Paid,Good Loans
591297, 60 months,B,sharp memorial,3,debt_consolidation,Fully Paid,Good Loans
462079, 36 months,A,local 103,10,debt_consolidation,Fully Paid,Good Loans
591265, 36 months,A,creative designs intl,5,debt_consolidation,Fully Paid,Good Loans
576501, 36 months,C,agi media,1,debt_consolidation,Fully Paid,Good Loans
591247, 60 months,D,chartis insurance,10,debt_consolidation,Fully Paid,Good Loans
590590, 60 months,E,allsate insurance company,9,debt_consolidation,Fully Paid,Good Loans
591194, 60 months,B,dealersocket inc,0,debt_consolidation,Fully Paid,Good Loans
591178, 36 months,B,bank of oklahoma,4,credit_card,Fully Paid,Good Loans
590776, 36 months,C,hlc hotels inc,1,debt_consolidation,Fully Paid,Good Loans
590273, 60 months,C,johnstown police department,10,debt_consolidation,Fully Paid,Good Loans
591157, 36 months,A,advanced sports medicine,3,debt_consolidation,Fully Paid,Good Loans
591091, 60 months,E,nestle water of north america,8,home_improvement,Fully Paid,Good Loans
591092, 36 months,C,employer not mentioned,-1,home_improvement,Charged Off,Bad Loans
590568, 60 months,C,vsp,6,other,Fully Paid,Good Loans
591044, 36 months,C,silvergate bank,7,major_purchase,Fully Paid,Good Loans
571836, 36 months,A,page unified school dist. #8,10,home_improvement,Fully Paid,Good Loans
590444, 60 months,E,bank fo tokyo,10,debt_consolidation,Fully Paid,Good Loans
589144, 36 months,C,west coast ambulance,0,other,Fully Paid,Good Loans
590994, 36 months,B,german vehicles service,0,major_purchase,Fully Paid,Good Loans
591000, 36 months,A,spr industries,2,debt_consolidation,Fully Paid,Good Loans
590387, 36 months,D,dainty pastry shoppe,10,debt_consolidation,Fully Paid,Good Loans
590946, 60 months,D,aris inc,9,car,Fully Paid,Good Loans
590973, 60 months,C,ibm,3,home_improvement,Fully Paid,Good Loans
590959, 60 months,C,h.g. fenton company,2,wedding,Fully Paid,Good Loans
590933, 36 months,C,chumash casino,7,debt_consolidation,Fully Paid,Good Loans
590809, 36 months,C,family home health care professionals,1,debt_consolidation,Charged Off,Bad Loans
589117, 60 months,D,employer not mentioned,-1,debt_consolidation,Fully Paid,Good Loans
590879, 36 months,A,ketch courtyard condominiums,4,major_purchase,Fully Paid,Good Loans
589755, 60 months,B,trinel maintenance,0,other,Fully Paid,Good Loans
590854, 36 months,A,fmc technology,0,debt_consolidation,Fully Paid,Good Loans
590838, 60 months,D,florida highway patrol,10,wedding,Fully Paid,Good Loans
590832, 36 months,B,"ernst & young, llp",9,debt_consolidation,Fully Paid,Good Loans
585291, 60 months,B,comcast,1,other,Fully Paid,Good Loans
590817, 36 months,D,fedex,5,car,Fully Paid,Good Loans
590494, 60 months,B,army fleet support,4,car,Fully Paid,Good Loans
589635, 36 months,C,wyoming division of banking,1,debt_consolidation,Fully Paid,Good Loans
590784, 60 months,B,myrtle beach health dept,8,debt_consolidation,Fully Paid,Good Loans
590764, 60 months,E,bank of new england,10,debt_consolidation,Fully Paid,Good Loans
590742, 36 months,C,employer not mentioned,-1,other,Fully Paid,Good Loans
590275, 36 months,A,warren hospital,4,debt_consolidation,Fully Paid,Good Loans
590714, 36 months,D,wbns-10tv,8,debt_consolidation,Fully Paid,Good Loans
590666, 36 months,B,bank of america,4,home_improvement,Fully Paid,Good Loans
590617, 36 months,B,"lichten & liss-riordan, p.c.",3,home_improvement,Fully Paid,Good Loans
587091, 36 months,B,raybestos powertrain,0,debt_consolidation,Fully Paid,Good Loans
590571, 60 months,E,clear edge filtration,10,home_improvement,Fully Paid,Good Loans
590564, 36 months,B,employer not mentioned,3,debt_consolidation,Fully Paid,Good Loans
589902, 36 months,D,self employed,4,other,Fully Paid,Good Loans
589891, 36 months,C,kuakini medical center,3,other,Fully Paid,Good Loans
589858, 60 months,C,thompson automotive,1,car,Fully Paid,Good Loans
590496, 36 months,A,employer not mentioned,-1,medical,Fully Paid,Good Loans
590495, 36 months,B,fedex express,5,debt_consolidation,Fully Paid,Good Loans
590474, 36 months,C,marlees seafood,10,debt_consolidation,Fully Paid,Good Loans
590278, 36 months,A,pinal county adult probation,2,debt_consolidation,Fully Paid,Good Loans
590471, 36 months,A,toyota sunnyvale,10,medical,Fully Paid,Good Loans
590467, 60 months,E,thermasource cementing inc,2,medical,Fully Paid,Good Loans
450302, 36 months,B,jfk investment company,5,credit_card,Fully Paid,Good Loans
590433, 60 months,B,communications & power industries inc.,10,debt_consolidation,Fully Paid,Good Loans
588220, 60 months,D,baker victory services,2,debt_consolidation,Fully Paid,Good Loans
590382, 60 months,B,smart and final,6,medical,Fully Paid,Good Loans
590350, 60 months,E,mozilla,0,debt_consolidation,Charged Off,Bad Loans
590335, 60 months,B,fire department city of new york,5,car,Fully Paid,Good Loans
590129, 60 months,F,"zl technologies, inc.",4,home_improvement,Fully Paid,Good Loans
590346, 36 months,B,school  of visual arts,2,debt_consolidation,Fully Paid,Good Loans
590333, 60 months,G,city and county of denver,5,debt_consolidation,Charged Off,Bad Loans
587148, 60 months,B,teksystems,0,other,Fully Paid,Good Loans
590312, 36 months,A,"drs. scott, watson, miller, & berdy",5,credit_card,Fully Paid,Good Loans
590285, 36 months,E,kollmorgen electro-optical,5,debt_consolidation,Charged Off,Bad Loans
590232, 36 months,D,shelly bmw,0,credit_card,Charged Off,Bad Loans
589082, 36 months,D,darcars toyota,10,debt_consolidation,Fully Paid,Good Loans
589931, 36 months,D,consulting firm,3,credit_card,Fully Paid,Good Loans
590230, 60 months,C,carpenters union 22,10,debt_consolidation,Fully Paid,Good Loans
590215, 60 months,D,employer not mentioned,2,home_improvement,Charged Off,Bad Loans
590188, 60 months,B,brorsen appraisal service  p.c.,6,debt_consolidation,Fully Paid,Good Loans
590214, 36 months,D,dli,4,wedding,Fully Paid,Good Loans
590159, 36 months,A,us navy norfolk naval shipyard /fmb 950,10,home_improvement,Fully Paid,Good Loans
590199, 36 months,C,usmc,6,debt_consolidation,Fully Paid,Good Loans
590176, 60 months,F,wccusd,9,wedding,Fully Paid,Good Loans
589410, 60 months,D,monsanto,5,debt_consolidation,Fully Paid,Good Loans
590182, 36 months,A,mol america inc.,2,debt_consolidation,Fully Paid,Good Loans
590102, 60 months,G,bae systems,3,debt_consolidation,Fully Paid,Good Loans
578649, 36 months,A,capital one financial corporation,7,debt_consolidation,Fully Paid,Good Loans
589439, 36 months,C,ups,4,debt_consolidation,Charged Off,Bad Loans
587316, 36 months,D,uthsc,4,debt_consolidation,Fully Paid,Good Loans
590043, 60 months,C,u s dept of commerce,2,home_improvement,Charged Off,Bad Loans
590036, 36 months,D,red bank veterinary hospital,3,debt_consolidation,Fully Paid,Good Loans
590035, 36 months,B,technology service corporation,10,debt_consolidation,Fully Paid,Good Loans
589991, 60 months,F,dineley claims services,3,moving,Fully Paid,Good Loans
589964, 60 months,B,prowler recovery,2,debt_consolidation,Fully Paid,Good Loans
589923, 36 months,A,smithsonian institution (federal),0,moving,Fully Paid,Good Loans
589884, 60 months,D,employer not mentioned,-1,home_improvement,Fully Paid,Good Loans
577078, 60 months,B,"sanofi pasteur, inc.",2,car,Fully Paid,Good Loans
589888, 36 months,B,famima,3,moving,Fully Paid,Good Loans
589860, 60 months,D,temple inland container,3,debt_consolidation,Fully Paid,Good Loans
589171, 60 months,B,federal aviation administration,7,major_purchase,Fully Paid,Good Loans
589815, 60 months,B,employer not mentioned,-1,other,Fully Paid,Good Loans
589816, 36 months,C,centerpoint energy,5,other,Fully Paid,Good Loans
589786, 36 months,A,dogbar,2,debt_consolidation,Fully Paid,Good Loans
589422, 60 months,E,winthrop university hospital/cma,0,debt_consolidation,Fully Paid,Good Loans
535823, 60 months,E,washington gas,5,small_business,Fully Paid,Good Loans
589749, 60 months,D,southwest am5bulance/ruralmetro,5,debt_consolidation,Fully Paid,Good Loans
589733, 36 months,B,hamilton co sheriff dept,10,home_improvement,Fully Paid,Good Loans
589730, 60 months,E,rent a center,10,debt_consolidation,Charged Off,Bad Loans
584107, 36 months,B,"shercon, inc.",3,vacation,Fully Paid,Good Loans
581861, 36 months,B,mentor graphics corporation,5,debt_consolidation,Fully Paid,Good Loans
589646, 36 months,A,the rock church,10,car,Fully Paid,Good Loans
589671, 36 months,C,nyc municipal water finance authority,0,credit_card,Fully Paid,Good Loans
589653, 36 months,A,conway feed and garden,3,home_improvement,Fully Paid,Good Loans
588947, 36 months,B,danone waters of america,2,other,Fully Paid,Good Loans
589608, 60 months,E,kids first pediatrics,3,credit_card,Charged Off,Bad Loans
